Thumb;SKU;Name;Color;Category;Category Position;Brand;Seller;Balance;First Date;Comments;Rating;Final price;SPP Price;Revenue potential;Days in stock;Sales;Sales Per Day Average;Revenue;Pics Count;Hax Video;Categories Last Count
https://basket-01.wb.ru/vol107/part10790/10790257/images/c246x328/1.jpg;10790257;Простыня махровая на резинке 160х200см;светло-серый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;4159;Хлопковый Край;ООО Мирабелла Р;14;28.01.2020;290;5;1311;1153;84090;22;59;1,9667;61666;5;0;2
https://basket-05.wb.ru/vol924/part92420/92420430/images/c246x328/1.jpg;92420430;Простыня натяжная трикотажная на резинке 120х200 см;розовый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;7976;Stretch Jersy;ИП Мухин Е В;6;02.10.2022;210;5;635;559;102658,3333;18;97;3,2333;61595;8;0;2
https://basket-01.wb.ru/vol112/part11223/11223208/images/c246x328/1.jpg;11223208;простынь на резинке 200х200,простынь евро,резинка по периметру,100% хлопок,подарок;лиловый,белый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;271;Ночь Нежна;ООО Альфа - Трейд;124;25.02.2020;235;5;1056;929;61444;30;62;2,0667;61444;10;1;6
https://basket-01.wb.ru/vol93/part9336/9336783/images/c246x328/1.jpg;9336783;Простынь на резинке 160х200 2 спальное натяжная простыня;сиреневый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;-1;Селтекс;ООО Швейная Фабрика Селтекс;0;25.01.2020;3966;5;648;499;131509,2857;14;92;3,0667;61371;5;0;0
https://basket-01.wb.ru/vol111/part11118/11118871/images/c246x328/1.jpg;11118871;Простынь на резинке 180х200;черничный;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;304;Delordo Home collection;ИП Чомаев Исмагиль Ахматович;27;17.02.2020;97;5;1574;1385;96757,8947;19;40;1,3333;61280;6;0;2
https://basket-02.wb.ru/vol263/part26352/26352977/images/c246x328/1.jpg;26352977;Простыня на резинке 90х200 х30, простынь на резинке натяжная;серый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;311;KARNA;ООО Соната;45;15.04.2021;49;5;1245;1095;61251;30;51;1,7;61251;4;0;5
https://basket-09.wb.ru/vol1206/part120658/120658120/images/c246x328/1.jpg;120658120;Простынь на резинке 140х200 натяжная  1,5 / 2 спальная;карамельный;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;255;МАЮША;ИП Синькевич;93;09.09.2022;197;5;649;571;114386,25;16;94;3,1333;61006;9;0;6
https://basket-01.wb.ru/vol128/part12847/12847452/images/c246x328/1.jpg;12847452;Простынь на резинке 140х200 100% хлопок;бежевый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;8649;ОТК ПРОИЗВОДСТВО;ООО ОТК Производство;101;12.06.2020;905;4;541;476;60980;30;110;3,6667;60980;12;1;6
https://basket-01.wb.ru/vol134/part13445/13445283/images/c246x328/1.jpg;13445283;Простынь на резинке 80х200 трикотажная ;бежевый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;7876;Тридевятое царство (Домашний текстиль Т37);ООО Атекс;165;04.08.2020;1774;5;544;478;67700;27;114;3,8;60930;8;1;2
https://basket-08.wb.ru/vol1150/part115088/115088227/images/c246x328/1.jpg;115088227;Простынь на резинке 160х200 хлопок бязь;белый иней,белый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;7918;Ovonavi;ООО Айлайк;46;13.09.2022;97;5;600;528;63000;29;94;3,1333;60900;8;1;3
https://basket-02.wb.ru/vol165/part16585/16585796/images/c246x328/1.jpg;16585796;Простынь на резинке 80х200 трикотажная ;индиго;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;9882;Тридевятое царство (Домашний текстиль Т37);ООО Атекс;77;20.11.2020;1774;5;544;478;60598;30;112;3,7333;60598;8;0;2
https://basket-08.wb.ru/vol1144/part114430/114430805/images/c246x328/1.jpg;114430805;Простынь на резинке 160х200х25 Евро;синий кобальт;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;8539;INTETEKS;ООО Интетекс;144;12.08.2022;60;5;1008;887;129600;14;60;2;60480;4;0;1
https://basket-03.wb.ru/vol392/part39233/39233913/images/c246x328/1.jpg;39233913;простынь на резинке 180х200 / бортик 20 см / бязь;белый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;9891;Ночь Нежна;ООО Альфа - Трейд;66;11.09.2021;288;5;960;844;60480;30;63;2,1;60480;5;0;2
https://basket-05.wb.ru/vol865/part86504/86504564/images/c246x328/1.jpg;86504564;Простыни натяжные;белый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;9859;ОТК ПРОИЗВОДСТВО;ООО ОТК Производство;89;22.07.2022;172;5;598;526;60398;30;101;3,3667;60398;9;0;2
https://basket-05.wb.ru/vol924/part92418/92418518/images/c246x328/1.jpg;92418518;Простыня натяжная трикотажная на резинке 120х200 см;лиловый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;4170;Stretch Jersy;ИП Мухин Е В;63;08.08.2022;210;5;635;559;69605,7692;26;95;3,1667;60325;8;0;3
https://basket-03.wb.ru/vol322/part32297/32297689/images/c246x328/1.jpg;32297689;Простыня на резинке 90х200 по кругу;коричневый,белый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;4184;СПАРТЕКС швейная фабрика;ООО КШФ Спартак;0;19.06.2021;872;5;825;618;62301,7241;29;73;2,4333;60225;8;1;3
https://basket-05.wb.ru/vol945/part94556/94556302/images/c246x328/1.jpg;94556302;"Простынь на резинке  180х200 ""Котики"" полисатин";темно-синий,бежевый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;-1;Simple House;ИП Назарова Ксения Николаевна;0;30.07.2022;78;5;552;469;72142,8;25;88;2,9333;60119;7;1;0
https://basket-03.wb.ru/vol320/part32023/32023698/images/c246x328/1.jpg;32023698;Простынь на резинке 140х200 натяжная простыня 140х200х30;серый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;298;KARNA;ООО Соната;88;16.06.2021;262;5;1493;1314;60089;30;41;1,3667;60089;4;0;5
https://basket-02.wb.ru/vol256/part25664/25664530/images/c246x328/1.jpg;25664530;Простыня на резинке (180х200х25) поплин;серо-бежевый,тускло-розовый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;4278;Uniqcute;ООО ТДЛ Текстиль;24;11.05.2021;362;4;936;823;69227,3077;26;61;2,0333;59997;4;1;2
https://basket-01.wb.ru/vol134/part13445/13445267/images/c246x328/1.jpg;13445267;Простынь на резинке трикотажная 180х200;бирюзовый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;-1;Тридевятое царство (Домашний текстиль Т37);ООО Атекс;1;20.07.2020;2159;5;829;729;99860;18;74;2,4667;59916;8;1;0
https://basket-01.wb.ru/vol134/part13439/13439527/images/c246x328/1.jpg;13439527;Простынь на резинке 180х200 100% хлопок;белый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;270;ОТК ПРОИЗВОДСТВО;ООО ОТК Производство;237;09.07.2020;1032;4;636;559;59784;30;91;3,0333;59784;12;1;11
https://basket-05.wb.ru/vol994/part99407/99407824/images/c246x328/1.jpg;99407824;Простынь на резинке 120х200 натяжная детская односпальная;темно-серый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;4216;МАЮША;ИП Синькевич;87;25.09.2022;153;5;609;535;81413,1818;22;97;3,2333;59703;9;0;3
https://basket-05.wb.ru/vol907/part90794/90794076/images/c246x328/1.jpg;90794076;;белый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;834;ZARA HOME;ООО Вайлдберриз;229;18.08.2022;7;3;4160;3161;63792,8571;28;14;0,4667;59540;1;0;2
https://basket-09.wb.ru/vol1278/part127816/127816480/images/c246x328/1.jpg;127816480;Простынь на резинке натяжная 160х200 100% хлопок;фиолетовый,светло-фиолетовый,тускло-розовый,пастельно-розовый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;4185;FORM HOME;ИП Криворак Роман Александрович;55;23.11.2022;12;5;1379;1213;89095,5;20;42;1,4;59397;7;0;8
https://basket-03.wb.ru/vol380/part38069/38069334/images/c246x328/1.jpg;38069334;Простынь на резинке 180х200 хлопок;серебро;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;-1;Княжеский сон;Княжеский сон;0;30.08.2021;206;4;1649;1237;98940;18;36;1,2;59364;1;0;0
https://basket-01.wb.ru/vol134/part13426/13426260/images/c246x328/1.jpg;13426260;Простынь на резинке 90х200 трикотажная;серый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;7929;Тридевятое царство (Домашний текстиль Т37);ООО Атекс;249;11.07.2020;4043;5;454;399;65930;27;121;4,0333;59337;8;0;7
https://basket-05.wb.ru/vol977/part97705/97705390/images/c246x328/1.jpg;97705390;Простыня повышенной плотности 180х200 см;графит;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;9909;Stretch Jersy;ИП Мухин Е В;10;23.09.2022;26;5;1273;1120;59256;30;48;1,6;59256;5;0;2
https://basket-02.wb.ru/vol185/part18539/18539202/images/c246x328/1.jpg;18539202;Простыня Евро 200х220 поплин, Для большой кровати;черный;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;-1;INTETEKS;ООО Интетекс;256;23.01.2021;347;4;759;668;59202;30;78;2,6;59202;7;0;0
https://basket-02.wb.ru/vol149/part14981/14981321/images/c246x328/1.jpg;14981321;"Простынь на резинке ""Лутон"" натяжная 140х200 см 2-спальная";бежевый,белый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;-1;Сказка.;ИП Ральников Константин Леонидович;0;04.10.2020;56;5;741;555;104405,2941;17;74;2,4667;59163;6;0;0
https://basket-01.wb.ru/vol93/part9336/9336735/images/c246x328/1.jpg;9336735;Простынь на резинке 140х200  1.5 спальная натяжная простыня;графит;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;4180;Селтекс;ООО Швейная Фабрика Селтекс;42;26.01.2020;822;5;618;544;58916;30;94;3,1333;58916;5;0;3
https://basket-03.wb.ru/vol310/part31058/31058569/images/c246x328/1.jpg;31058569;Простыня на резинке 180х200х20 бязь;белый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;-1;Galtex;ООО Галтекс;156;11.06.2021;51;5;619;544;58843;30;96;3,2;58843;9;0;0
https://basket-05.wb.ru/vol865/part86504/86504555/images/c246x328/1.jpg;86504555;Простыни натяжные;голубой;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;9013;ОТК ПРОИЗВОДСТВО;ООО ОТК Производство;29;22.07.2022;172;5;598;526;58604;30;98;3,2667;58604;9;0;2
https://basket-01.wb.ru/vol134/part13454/13454697/images/c246x328/1.jpg;13454697;Простыня на резинке 160х200х20, поплин;фисташковый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;334;ТК Традиция;ООО Текстиль Плюс;148;26.07.2020;595;5;990;871;58586;30;59;1,9667;58586;7;0;5
https://basket-05.wb.ru/vol924/part92418/92418255/images/c246x328/1.jpg;92418255;Простыня натяжная трикотажная на резинке 120х200 см;баклажановый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;253;Stretch Jersy;ИП Мухин Е В;34;22.07.2022;210;5;635;559;76200;23;92;3,0667;58420;8;0;6
https://basket-08.wb.ru/vol1164/part116464/116464966/images/c246x328/1.jpg;116464966;Простынь на резинке 120х200 натяжная хлопок трикотаж детская;голубой;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;4141;МАЮША;ИП Синькевич;15;10.08.2022;154;5;719;632;69886,8;25;81;2,7;58239;9;0;3
https://basket-02.wb.ru/vol256/part25664/25664531/images/c246x328/1.jpg;25664531;Простыня на резинке (180х200х25) поплин;бордовый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;4199;Uniqcute;ООО ТДЛ Текстиль;8;23.04.2021;362;4;936;823;58032;30;62;2,0667;58032;4;1;2
https://basket-02.wb.ru/vol256/part25664/25664534/images/c246x328/1.jpg;25664534;Простыня на резинке (180х200х25) поплин;светло-серый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;4204;Uniqcute;ООО ТДЛ Текстиль;35;23.04.2021;362;4;936;823;58032;30;62;2,0667;58032;4;1;2
https://basket-05.wb.ru/vol918/part91831/91831932/images/c246x328/1.jpg;91831932;Простынь натяжная / перкаль / 160*200*25см / 100% хлопок;голубой меланж;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;-1;Double Dreams;ООО ТДЛ Текстиль;0;21.07.2022;54;5;920;708;133753,8462;13;63;2,1;57960;12;0;0
https://basket-01.wb.ru/vol134/part13445/13445286/images/c246x328/1.jpg;13445286;Простынь на резинке 90х200 трикотажная;бирюзовый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;7863;Тридевятое царство (Домашний текстиль Т37);ООО Атекс;190;06.08.2020;4043;5;454;399;57865;30;117;3,9;57865;8;1;7
https://basket-09.wb.ru/vol1179/part117947/117947584/images/c246x328/1.jpg;117947584;Простынь на резинке 180х200 наматрасник;белый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;211;H&D Home;ИП Чекушкин Аг;17;18.08.2022;8;4;1502;1321;59574,8276;29;37;1,2333;57589;5;0;12
https://basket-04.wb.ru/vol664/part66409/66409053/images/c246x328/1.jpg;66409053;Простынь натяжная / поплин /160х200х25см;серый,бежевый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;4247;Uniqcute;ООО ТДЛ Текстиль;36;04.03.2022;40;4;899;791;57536;30;64;2,1333;57536;4;0;2
https://basket-01.wb.ru/vol137/part13799/13799857/images/c246x328/1.jpg;13799857;Простынь на резинке 160х200 трикотажная ;бордовый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;7886;Тридевятое царство (Домашний текстиль Т37);ООО Атекс;123;21.08.2020;3482;4;777;683;57514;30;78;2,6;57514;8;0;2
https://basket-02.wb.ru/vol170/part17062/17062861/images/c246x328/1.jpg;17062861;Простынь на резинке 80х200 трикотажная ;светло-серый;Дом/Детская/Постельные принадлежности/Для детей/Простынь натяжная;3793;Тридевятое царство (Домашний текстиль Т37);ООО Атекс;47;02.12.2020;1774;5;544;478;71720;24;106;3,5333;57376;8;1;1
https://basket-08.wb.ru/vol1141/part114167/114167108/images/c246x328/1.jpg;114167108;Простынь на резинке 160х200 хлопок трикотаж 1,5 / 2 спальная;фуксия;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;4225;МАЮША;ИП Синькевич;18;19.07.2022;567;5;829;729;57201;30;69;2,3;57201;10;0;3
https://basket-01.wb.ru/vol93/part9336/9336770/images/c246x328/1.jpg;9336770;Простынь на резинке 160х200 2 спальное натяжная простыня;кремовый;Дом/Детская/Постельные принадлежности/Для детей/Простынь натяжная;-1;Селтекс;ООО Швейная Фабрика Селтекс;0;25.01.2020;3966;5;648;499;68620,8;25;86;2,8667;57184;7;0;0
https://basket-01.wb.ru/vol94/part9420/9420175/images/c246x328/1.jpg;9420175;Простынь на резинке 160х200 сатин страйп;черный;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;259;KARNA;ООО Соната;128;17.02.2020;151;5;1794;1578;56628;30;30;1;56628;4;0;12
https://basket-01.wb.ru/vol94/part9420/9420178/images/c246x328/1.jpg;9420178;Простынь на резинке 160х200 сатин страйп;фиолетовый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;297;KARNA;ООО Соната;115;06.05.2020;151;5;1794;1578;56550;30;31;1,0333;56550;4;0;11
https://basket-09.wb.ru/vol1176/part117643/117643719/images/c246x328/1.jpg;117643719;Простынь на резинке 140х200 трикотажная ;светло-синий;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;7884;Тридевятое царство (Домашний текстиль Т37);ООО Атекс;167;24.08.2022;1991;5;716;630;62822,2222;27;81;2,7;56540;8;0;2
https://basket-05.wb.ru/vol939/part93931/93931568/images/c246x328/1.jpg;93931568;Простыня натяжная трикотажная на резинке 120х200 см;шоколадный;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;249;Stretch Jersy;ИП Мухин Е В;58;22.07.2022;210;5;635;559;62794,4444;27;89;2,9667;56515;8;0;6
https://basket-01.wb.ru/vol93/part9336/9336797/images/c246x328/1.jpg;9336797;Простынь на резинке 180х200 евро натяжная простыня хлопок;графит;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;-1;Селтекс;ООО Швейная Фабрика Селтекс;0;26.01.2020;1285;5;699;538;76291,3636;22;79;2,6333;55947;6;0;0
https://basket-05.wb.ru/vol864/part86490/86490749/images/c246x328/1.jpg;86490749;Простыни натяжные;темно-синий;Дом/Спальня;-1;ОТК ПРОИЗВОДСТВО;ООО ОТК Производство;0;22.07.2022;375;5;513;436;111834;15;109;3,6333;55917;9;0;0
https://basket-02.wb.ru/vol268/part26844/26844950/images/c246x328/1.jpg;26844950;Простынь на резинке 140х200 натяжная простыня 140х200х30;белый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;325;KARNA;ООО Соната;206;23.04.2021;262;5;1493;1314;55916;30;38;1,2667;55916;4;0;5
https://basket-05.wb.ru/vol924/part92418/92418519/images/c246x328/1.jpg;92418519;Простыня натяжная трикотажная на резинке 120х200 см;морская волна;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;4220;Stretch Jersy;ИП Мухин Е В;49;02.09.2022;210;5;635;559;67056;25;88;2,9333;55880;8;0;3
https://basket-04.wb.ru/vol664/part66409/66409051/images/c246x328/1.jpg;66409051;Простынь натяжная / поплин /160х200х25см;оранжевый,белый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;274;Uniqcute;ООО ТДЛ Текстиль;22;03.03.2022;40;4;899;791;55738;30;62;2,0667;55738;4;0;3
https://basket-02.wb.ru/vol184/part18447/18447133/images/c246x328/1.jpg;18447133;Простынь на резинке 160х200 трикотажная ;сиреневый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;8593;Тридевятое царство (Домашний текстиль Т37);ООО Атекс;188;23.01.2021;3482;4;743;653;79607,1429;21;75;2,5;55725;8;1;2
https://basket-03.wb.ru/vol338/part33883/33883169/images/c246x328/1.jpg;33883169;Простынь натяжная 160х200х25 на резинке по все периметру;зелено-серый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;7955;INTETEKS;ООО Интетекс;258;09.07.2021;888;5;1012;890;55660;30;55;1,8333;55660;7;0;1
https://basket-01.wb.ru/vol94/part9420/9420180/images/c246x328/1.jpg;9420180;Простынь на резинке 160х200 сатин страйп;синий;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;258;KARNA;ООО Соната;68;06.05.2020;151;5;2262;1990;55614;30;26;0,8667;55614;4;0;6
https://basket-01.wb.ru/vol139/part13908/13908525/images/c246x328/1.jpg;13908525;Простыня на резинке натяжная 100х70см (90х70см) детская для новорождённых в детскую кровать;белый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;4226;Happy Baby;ООО Опт-Юнион;33;22.10.2020;19;5;1500;1320;55500;30;37;1,2333;55500;8;0;3
https://basket-01.wb.ru/vol134/part13445/13445289/images/c246x328/1.jpg;13445289;Простынь на резинке 90х200 трикотажная;бежевый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;9903;Тридевятое царство (Домашний текстиль Т37);ООО Атекс;170;31.07.2020;4043;5;555;488;55500;30;100;3,3333;55500;8;1;2
https://basket-01.wb.ru/vol134/part13445/13445264/images/c246x328/1.jpg;13445264;Простынь на резинке 160х200 трикотажная ;горчичный;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;9884;Тридевятое царство (Домашний текстиль Т37);ООО Атекс;31;22.07.2020;3482;4;777;683;55497;30;73;2,4333;55497;8;0;2
https://basket-04.wb.ru/vol578/part57812/57812360/images/c246x328/1.jpg;57812360;Простынь натяжная 90х200 на резинке;cине-морской;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;307;INTETEKS;ООО Интетекс;0;13.01.2022;374;5;840;630;66528;25;66;2,2;55440;6;0;5
https://basket-05.wb.ru/vol873/part87307/87307396/images/c246x328/1.jpg;87307396;Простынь натяжная 90х200 на резинке;розовая гвоздика;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;7902;INTETEKS;ООО Интетекс;144;31.07.2022;374;5;720;633;55440;30;77;2,5667;55440;7;0;2
https://basket-04.wb.ru/vol660/part66059/66059858/images/c246x328/1.jpg;66059858;"Простынь на резинке  160х200 ""Cats"" перкаль";темно-синий,бежевый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;4156;Котики Котики;ИП Яковлев Виктор Владимирович;23;25.02.2022;32;5;1019;896;55417;30;53;1,7667;55417;7;0;2
https://basket-03.wb.ru/vol349/part34994/34994500/images/c246x328/1.jpg;34994500;Простынь на резинке 120х60 махровая непромокаемая 60х120;белый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;251;Barhouse+;Barhouse;116;31.07.2021;34;5;759;668;66488,4;25;73;2,4333;55407;10;0;6
https://basket-04.wb.ru/vol706/part70603/70603087/images/c246x328/1.jpg;70603087;Простыня на резинке 160х200 сатин;белый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;4198;ECOTEX;ООО ТД Экотекс;5;27.03.2022;358;5;1908;1679;57240;29;29;0,9667;55332;14;0;2
https://basket-05.wb.ru/vol746/part74645/74645210/images/c246x328/1.jpg;74645210;Простыня на резинке 90х200 по кругу;белый,серый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;278;СПАРТЕКС швейная фабрика;ООО КШФ Спартак;86;19.04.2022;872;5;825;726;55275;30;67;2,2333;55275;6;0;6
https://basket-01.wb.ru/vol130/part13070/13070461/images/c246x328/1.jpg;13070461;Простынь на резинке 140х200 трикотажная ;бирюзовый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;4210;Тридевятое царство (Домашний текстиль Т37);ООО Атекс;73;27.06.2020;1991;5;716;630;72049,5652;23;79;2,6333;55238;8;0;3
https://basket-05.wb.ru/vol865/part86504/86504563/images/c246x328/1.jpg;86504563;Простыни натяжные;черный;Дом/Детская/Постельные принадлежности/Для детей/Простынь натяжная;-1;ОТК ПРОИЗВОДСТВО;ООО ОТК Производство;0;22.07.2022;172;5;598;508;126960;13;92;3,0667;55016;9;0;0
https://basket-04.wb.ru/vol481/part48113/48113658/images/c246x328/1.jpg;48113658;Простынь натяжная;графит;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;345;Delordo Home collection;ИП Болуров Умар Жашауович;46;15.11.2021;126;5;2149;1891;54950;30;28;0,9333;54950;5;1;2
https://basket-01.wb.ru/vol93/part9336/9336771/images/c246x328/1.jpg;9336771;Простынь на резинке 160х200 2 спальное натяжная простыня;марсала;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;4162;Селтекс;ООО Швейная Фабрика Селтекс;15;25.01.2020;3966;5;648;570;54880;30;84;2,8;54880;5;0;3
https://basket-04.wb.ru/vol496/part49639/49639359/images/c246x328/1.jpg;49639359;Простынь на резинке 80х200 трикотажная ;небесный;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;317;Тридевятое царство (Домашний текстиль Т37);ООО Атекс;140;20.04.2022;1774;5;538;473;54876;30;102;3,4;54876;8;1;5
https://basket-08.wb.ru/vol1144/part114431/114431644/images/c246x328/1.jpg;114431644;Простынь на резинке 140х200 2ух спальная;синий кобальт;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;9904;INTETEKS;ООО Интетекс;1;03.08.2022;27;5;960;844;68400;24;57;1,9;54720;4;0;1
https://basket-08.wb.ru/vol1164/part116458/116458241/images/c246x328/1.jpg;116458241;Простынь на резинке 90х200 натяжная хлопок трикотаж детская;голубой;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;5253;МАЮША;ИП Синькевич;23;10.08.2022;114;5;649;571;96540;17;84;2,8;54706;10;0;3
https://basket-01.wb.ru/vol134/part13439/13439523/images/c246x328/1.jpg;13439523;Простынь на резинке 160х200 100% хлопок;бирюзовый;Дом/Детская/Постельные принадлежности/Для детей/Простынь натяжная;-1;ОТК ПРОИЗВОДСТВО;ООО ОТК Производство;0;09.07.2020;2122;4;553;470;86289,4737;19;96;3,2;54650;5;0;0
https://basket-05.wb.ru/vol963/part96333/96333618/images/c246x328/1.jpg;96333618;Простыня трикотажная повышенной плотности 160х200 см;серый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;-1;Stretch Jersy;ИП Мухин Е В;0;20.09.2022;55;5;1173;880;91005;18;48;1,6;54603;5;0;0
https://basket-05.wb.ru/vol907/part90794/90794013/images/c246x328/1.jpg;90794013;;серо-синий;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;2620;ZARA HOME;ООО Вайлдберриз;101;01.09.2022;1;4;3640;2766;60666,6667;27;15;0,5;54600;1;0;4
https://basket-05.wb.ru/vol926/part92627/92627165/images/c246x328/1.jpg;92627165;Простыня натяжная трикотажная 200х200;морская волна;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;4153;Stretch Jersy;ИП Мухин Е В;39;22.07.2022;207;5;865;761;56374,1379;29;63;2,1;54495;7;0;3
https://basket-02.wb.ru/vol285/part28520/28520120/images/c246x328/1.jpg;28520120;Простынь на резинке 180х200 хлопок;черный;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;340;Княжеский сон;Княжеский сон;53;18.05.2021;206;4;1649;1451;54417;30;33;1,1;54417;3;0;2
https://basket-10.wb.ru/vol1338/part133804/133804286/images/c246x328/1.jpg;133804286;Постельное белье - Простынь на резинке 160х200 ;серый,серо-синий,синевато-серый,графит,серый графит;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;268;S&A NEST;ИП Коневец А А;87;17.11.2022;52;4;803;707;54380;30;65;2,1667;54380;6;1;10
https://basket-02.wb.ru/vol268/part26846/26846472/images/c246x328/1.jpg;26846472;Простынь на резинке 140х200 натяжная простыня 140х200х30;кофейный;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;265;KARNA;ООО Соната;63;23.04.2021;262;5;1493;1314;54373;30;37;1,2333;54373;4;0;6
https://basket-01.wb.ru/vol97/part9776/9776414/images/c246x328/1.jpg;9776414;Простынь на резинке 160х200;белый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;425;Delordo Home collection;ИП Чомаев Исмагиль Ахматович;81;26.01.2020;228;5;1739;1304;181086,6667;9;34;1,1333;54326;3;0;2
https://basket-05.wb.ru/vol924/part92441/92441820/images/c246x328/1.jpg;92441820;Простыня натяжная трикотажная на резинке 140х200 см;марсала;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;310;Stretch Jersy;ИП Мухин Е В;15;25.08.2022;504;5;695;611;60233,3333;27;78;2,6;54210;8;0;5
https://basket-03.wb.ru/vol310/part31058/31058540/images/c246x328/1.jpg;31058540;Простыня на резинке Галтекс Комфорт 160х200х20 Лондон бирюзовый;бирюзовый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;-1;Galtex;ООО Галтекс;0;11.06.2021;35;5;567;481;77364,2857;21;93;3,1;54155;7;0;0
